id,occlusion_ratio,n_detections,has_mask,cache_h,cache_w,orig_h,orig_w
c3f0d9c8b2c6f614,0.003803,6,True,256,341,600,800
c529b5087b38c001,0.137326,16,True,256,341,600,800
d33149b3fd4f3166,0.291422,6,True,341,256,800,600
d3d16755ec527d9a,0.0,12,False,256,341,600,800
d8a2fb03e301cb92,0.0,4,False,256,341,600,800
e04efedd8951463f,0.0,13,False,256,341,600,800
e4ad75fc0e25360f,0.02149,7,True,256,341,600,800
e8d0f34a1392ec2d,0.0,1,False,256,341,600,800
ea19adaaa1b6b745,0.056635,26,True,256,341,600,800
edf37be68d8edbc1,0.0,13,False,256,341,600,800
ee912d13c30fe75f,0.024617,3,True,256,341,600,800
ee9fc5f32e6d94d0,0.0,14,False,341,256,800,600
f18a3a694e94c746,0.004846,13,True,256,341,600,800
f641fb60ec9a746b,0.0,1,False,256,341,600,800
f65dd45f1a803b51,0.0,11,False,256,341,600,800
fe72e181e9dee011,0.0,0,False,341,256,800,600
000857a1063f129c,0.0,6,False,341,256,800,600
11f29f59d6874152,0.0,2,False,256,341,600,800
28e1900bcaa2a969,0.0,17,False,256,341,600,800
4d78c67270aed0a9,0.037974,6,True,256,341,600,800
646b18f2c9d18b13,0.03259,4,True,256,341,600,800
7c6315d135ebcfe1,0.0,6,False,256,341,600,800
aef86f7cf32d50e9,0.079305,8,True,341,256,800,600
fb7e0d3eab4e7e4d,0.0,16,False,256,341,600,800
165496689ee69c3c,0.0,2,False,256,384,533,799
1c4c69649e4a492c,0.0,6,False,256,328,624,800
24e76a2f6bd595d0,0.0,13,False,256,324,633,800
36e78ab56d9bd1bf,0.0,15,False,256,309,663,800
5c2d5bfea76dbfd9,0.0,0,False,256,256,800,800
702467f748f18411,0.0,10,False,256,384,533,800
714dff037875af7d,0.0,39,False,256,384,533,800
75a9e4d978819708,0.0,18,False,256,384,533,800
001aeaad37ab42e5,0.0,6,False,256,384,533,800
04c82287c58b7b88,0.0,1,False,256,384,533,800
085a5e882e208f94,0.0,0,False,256,256,800,800
0c2e0f92e4d53653,0.0,2,False,256,464,441,800
0f02a3fd7ec09966,0.0,27,False,256,384,533,800
0fea4f8f2fa95a07,0.0,10,False,256,389,526,800
1438304570d04f41,0.0,0,False,256,384,533,800
15ec4bb51d0032f4,0.0,14,False,256,384,533,800
196e93a4b023dfe9,0.0,9,False,256,384,533,800
19b502f0bf4f522e,0.0,13,False,256,384,533,800
26b169d08198da3c,0.013458,2,True,256,384,533,800
2780f325b3542602,0.0,3,False,256,417,491,800
27a9d9cefe84fbdf,0.0,3,False,256,264,775,800
2ab791ceee51e8f9,0.0,29,False,256,348,588,800
30639ca9b0cecf21,0.0,1,False,256,384,533,800
39279e88e428b1d1,0.0,18,False,256,291,704,800
3a1923cc1fddc899,0.0,11,False,256,287,713,800
3c39dd9d336c03c0,0.0,13,False,256,256,800,800
447151b5962b0713,0.0,4,False,256,356,576,800
4eff3af1841f8303,0.0,0,False,261,256,800,785
52c54c1653fe1267,0.0,11,False,256,351,583,800
56df9d5d7325f5f2,0.0,1,False,259,256,800,790
6275a3b16c19cf97,0.0,12,False,256,257,796,800
649b2af73fafdcd5,0.0,7,False,256,474,432,800
6791e92aa43eda83,0.0,0,False,256,384,533,800
6aef4925ea2da570,0.0,25,False,256,415,493,800
6bf0149bf1adb128,0.0,11,False,256,340,602,799
6c1973d925edf617,0.0,14,False,256,384,533,800
725c826cb247068a,0.0,8,False,256,437,468,799
788671b9c0b0559d,0.0,13,False,256,319,643,800
85929edd5b8c27c5,0.0,0,False,256,256,800,800
93f47c92d60b1858,0.0,25,False,256,384,533,800
959e9165ebb1c7e9,0.0,6,False,256,398,514,800
98430a5928254dd6,0.0,10,False,256,345,594,800
9c25c33a54682aef,0.0,30,False,256,354,578,800
9ce373c282a091ce,0.0,6,False,256,324,633,800
9eb4046644f29320,0.0,47,False,256,384,533,800
a46e27b8ce93bb30,0.0,30,False,256,384,533,800
a643224752a0d3b2,0.0,2,False,256,347,591,800
a757b2f38d3bd0f9,0.0,10,False,256,383,535,800
aa18c293f771aef4,0.008042,3,True,256,341,600,800
b207a0f5395cde9f,0.0,4,False,256,320,641,800
b903955ca7432dd2,0.0,8,False,256,357,573,800
bb2f94988c25097f,0.0,7,False,256,384,533,800
bd0891d03e116191,0.0,16,False,256,384,533,800
bf7e786014f41712,0.0,0,False,256,267,767,800
c2b84e28a4ca989e,0.0,5,False,258,256,800,793
c358d9c859df38ef,0.0,5,False,256,384,533,799
c7fe6134048951c3,0.201293,16,True,256,386,531,800
d2f6b50459312b2f,0.0,0,False,266,256,751,724
dabc60a52cd36704,0.0,2,False,258,256,800,795
daf13f461c786ee3,0.0,13,False,256,384,533,800
dd539d60451efe37,0.0,8,False,256,375,546,800
e5cca8187fda0153,0.0,3,False,256,256,800,800
e7f1a9586aa7b064,0.0,0,False,384,256,800,533
e97a117f1ca1a7d0,0.0,5,False,256,260,786,799
ee43d87e72b55a81,0.0,5,False,256,384,533,800
eeeadcc57ac0d7a4,0.0,6,False,256,357,573,800
f268b455e37bc94c,0.0,6,False,256,384,533,800
f33b2621065b67fd,0.0,1,False,256,256,800,800
f60c9b90289bf2d8,0.0,6,False,258,256,800,794
f90c905be2b7af0a,0.0,2,False,256,472,434,800
fd113dc9c8ec9b39,0.019734,16,True,256,347,590,800
ffaf8e99c43077c9,0.0,5,False,262,256,800,782
01f148ab10989478,0.0,9,False,256,389,527,800
22c5201fdfa37531,0.0,23,False,256,258,794,800
6b691a38a21036b5,0.0,5,False,256,665,308,800
82ad1dcb95eb8fff,0.0,7,False,256,346,592,800
9f1f24eeea52f21c,0.0,1,False,256,384,533,800
bfbb19c9e4526c96,0.0,0,False,256,384,533,800
e59fea76e05fa3ff,0.0,2,False,256,420,488,800
ed9522a45ad702e6,0.0,8,False,256,346,592,800
265a1986947f5391,0.0,0,False,386,256,800,531
4caa3498a656260e,0.001879,1,True,256,341,600,800
6e6ff456d4f743b5,0.0,0,False,387,256,800,529
780071f3ccc2cfa9,0.0,0,False,256,387,529,800
986af35ff78b9454,0.0,0,False,256,382,536,800
a8cfba1fc2fa4504,0.0,0,False,387,256,800,529
cd58a3923c0a3c69,0.0,0,False,387,256,800,529
f6f1f9ab7ec9e212,0.0,0,False,256,384,533,800
0761229eb55ed319,0.007686,3,True,256,341,600,800
0792614a72cea837,0.005808,2,True,256,456,449,800
0e432b3ebcbdea87,0.0,0,False,256,384,533,800
106183f2456dcf85,0.0,0,False,256,456,449,800
11aaa2c96d40b462,0.0,0,False,387,256,800,529
13073edaa2ec3d14,0.0,0,False,387,256,800,529
14d26c8adbdebf12,0.0,0,False,256,456,449,800
15baa8663478fe92,0.0,0,False,256,456,449,800
1b7549c75654a9c7,0.0,1,False,386,256,800,531
1bc924a70942df25,0.0,0,False,256,386,531,800
1e195bd7d4766fb5,0.0,0,False,387,256,800,529
1f6469e715a36f9d,0.0,0,False,256,341,600,800
24cdab2f83c4d1ea,0.06935,7,True,256,341,600,800
33a4016a5aafd571,0.0,0,False,385,256,800,532
352a5cd4d9fea454,0.0,0,False,387,256,800,529
39a893f53395affe,0.0,0,False,256,387,529,800
3c476d4ad8fb361c,0.0,0,False,387,256,800,529
43c2402e44d16c56,0.0,0,False,387,256,800,529
47f071c7825d2fe1,0.0,0,False,256,384,533,800
4cd8bd9a650b5212,0.0,1,False,256,456,449,800
4f59730cf9916c49,0.0,0,False,256,341,600,800
52d7fb9573d7df6b,0.014525,3,True,256,341,600,800
52dcc34516689788,0.0,0,False,256,387,529,800
53c9fd0dfa80c53e,0.0,1,False,387,256,800,529
55cb2f3c1e6118c4,0.0,0,False,387,256,800,529
5a630b0170046bf0,0.0,1,False,387,256,800,529
5af5bb56064de92b,0.0,0,False,387,256,800,529
5c8c3a4dc679d170,0.0,0,False,384,256,800,533
5cc26fb3f8f916c2,0.0,0,False,387,256,800,529
5dc1b43eb8097762,0.0,0,False,256,341,600,800
60b589c16689acea,0.0,0,False,256,341,600,800
63c783a2cb298db6,0.0,0,False,256,456,449,800
6576360c3723fe14,0.0,0,False,256,341,600,800
6cb226b91bff1431,0.0,0,False,256,341,600,800
72a2c3145b50b363,0.0,0,False,256,387,529,800
7dc97db9798cf19f,0.0,0,False,387,256,800,529
8073ab32af510286,0.0,0,False,387,256,800,529
80bbc02caceef367,0.0,0,False,256,456,449,800
865cefbe1ebb1376,0.010298,4,True,256,341,600,800
88461734dc51f9a6,0.0,3,False,256,387,529,800
8a9a127d1c8f941c,0.018941,5,True,256,384,533,800
8b26826407d22472,0.0,0,False,256,341,600,800
8c001e3c912a8e53,0.0,0,False,341,256,800,600
8f5c8a956a5d3826,0.0,0,False,256,384,533,800
9b2590aca68fa32a,0.0,0,False,256,341,600,800
9e964c7bcca903c5,0.0,0,False,387,256,800,529
a242d28ab41b54f4,0.0,0,False,387,256,800,529
aab56c7aabea298a,0.0,0,False,256,341,600,800
ab2957eef62d69f2,0.0,0,False,256,386,531,800
b01e97552c1d5f88,0.0,0,False,387,256,800,529
b8ad997e88e0d09b,0.0,0,False,256,341,510,680
bf3428ec61b166c7,0.0,0,False,387,256,800,529
cbdf05172b29c610,0.0,0,False,256,387,529,800
cdb921e967ef34f3,0.0,0,False,387,256,800,529
d58cadc572b62f24,0.0,0,False,386,256,800,531
d8499a92d9e5d64f,0.0,0,False,256,341,600,800
de74b97ce9a04214,0.0,0,False,256,384,533,800
df6073aee5f4e8c6,0.0,0,False,387,256,800,529
e8b85b83b84b648b,0.041766,12,True,256,341,600,800
ebe442eb47b9b53f,0.0,0,False,256,341,600,800
f04e7a1650d2bfec,0.0,0,False,387,256,800,529
f423d808b7d2798f,0.0,0,False,256,386,531,800
fa0a5201ee552f8e,0.0,1,False,256,389,527,800
ff4670b803a0614e,0.0,0,False,256,384,533,800
1a12ae6259ae5d83,0.0,1,False,256,387,529,800
2bed39bde66d5ffc,0.0,0,False,387,256,800,529
345a798a0f20ee04,0.0,1,False,256,386,531,800
7f9206c3810723c3,0.0,0,False,256,341,600,800
99be78892c99264b,0.0,0,False,256,387,529,800
b672d0b16a1ddeff,0.068491,16,True,256,386,531,800
c92d83c25a1261a8,0.0,2,False,387,256,800,529
ff624cbedb80b258,0.0,0,False,256,386,531,800
1f50cdc7b04350de,0.0,0,False,256,341,600,800
63b59b0ca6ccbc48,0.0,0,False,256,341,600,800
7d9844fd04c14de3,0.0,0,False,256,370,554,800
c0fff29d16f51245,0.0,0,False,256,341,600,800
dbf2b0f3d2d2a5ad,0.0,0,False,256,341,600,800
e6b802e8e61cb0b6,0.0,0,False,256,384,533,800
f8e9c449cd03dab2,0.0,0,False,256,341,600,800
fee58e6fbe5f03c8,0.0,0,False,256,386,531,800
00cf4d35fbdd1b3a,0.0,0,False,256,341,600,800
0118828f510a65c8,0.0,1,False,256,384,533,800
01abc46798a44f0f,0.0,0,False,256,341,600,800
0287e4985db5465a,0.0,0,False,256,341,600,800
0325acb076f94d52,0.0,0,False,256,341,600,800
03a5da2bb7f4567f,0.0,1,False,256,341,600,800
0f6cec18a49e7922,0.0,0,False,256,366,559,800
1198be32237d2c1c,0.014202,4,True,256,387,529,800
14596558b5bdaa7b,0.0,0,False,256,386,531,800
14dc4bf9a1d9b382,0.0,0,False,256,386,531,800
1807918e0e9e3771,0.0,1,False,256,373,549,800
19091a1c01787f7e,0.0,0,False,256,256,800,799
1acd093a0d14d005,0.0,0,False,341,256,800,600
20d09e6548707e44,0.010401,1,True,256,341,600,800
2d7c2a8d113dd60c,0.0,0,False,256,384,533,800
316b21061073e329,0.0,0,False,256,376,545,800
37343cc8c86d026d,0.0,6,False,256,387,529,800
3ac9dbf8015fdfd4,0.0,0,False,341,256,800,600
43a443140a7f226f,0.0,0,False,256,384,533,800
4c7c9dbb0f581498,0.004605,2,True,256,341,600,800
4ebf917c935ffe4c,0.0,0,False,256,341,600,800
59983d1d8f2e35d8,0.0,1,False,256,341,600,800
5ed9e3440c13efc4,0.0,0,False,256,341,600,800
6098007d37d5f95b,0.0,0,False,341,256,800,600
660d41d866f474ab,0.0,0,False,256,341,600,800
66419adffe000dc9,0.0,0,False,256,320,640,800
6ac33b5909290268,0.0,0,False,256,455,450,800
6e17a1ac1ca592a2,0.0,0,False,256,341,600,800
6f9e400e605795be,0.0,2,False,256,343,597,800
79cc2a11da45e9bd,0.00197,1,True,341,256,800,600
7e13f880a1df9761,0.0,1,False,256,341,600,800
83fe099af5720a3b,0.0,0,False,256,341,600,800
86c3ca214d4e7223,0.0,0,False,341,256,800,600
876fa3302ca602eb,0.002532,10,True,256,341,600,800
8aa254b6b2e43b2b,0.0,0,False,256,341,600,800
9081fb5dd2964545,0.0,3,False,256,341,600,800
93298872fa38ef0b,0.0,0,False,256,384,533,800
9448a1b565aa4ee8,0.0,0,False,256,341,600,800
9514c29169a82faf,0.0,0,False,256,341,600,800
9517cad994ebc67d,0.0,0,False,256,384,533,800
95244a8db32a9221,0.0,0,False,256,341,600,800
95c400d8b1d94426,0.0,0,False,256,341,600,800
9bfbb2d461ceb0f7,0.0,0,False,256,384,533,800
9f0f84e77f2a5c0f,0.0,0,False,256,310,661,800
9f26fc8e9a4707e5,0.0,0,False,256,341,600,800
9fd28b48c9db8be4,0.005098,1,True,256,341,600,800
a0a721d9b7fc65d7,0.0,0,False,256,341,600,800
a0ddc408fe340bd2,0.0,2,False,256,341,600,800
b018e2236ad4c98f,0.0,0,False,256,385,532,800
b10fce3255d831b4,0.0,0,False,256,341,600,800
b5d06690174eb3a2,0.0,0,False,256,341,600,800
b6a312f51058535e,0.0,0,False,256,446,459,800
b78a85a954ccf9c3,0.0,0,False,341,256,800,600
bbf1fc08e19ce637,0.002555,2,True,256,341,480,640
bcb2902b58ad0b45,0.0,0,False,256,387,529,800
c00a3ee36e14eb61,0.0,0,False,256,341,600,800
c5df212c109b3958,0.0,1,False,256,341,600,800
ccb41f8414e4efed,0.0,0,False,256,341,600,800
d40b137b2e65b142,0.0,4,False,256,341,600,800
d4db4c4054286092,0.0,0,False,256,341,600,800
dd9cb48f8c87f90e,0.0,0,False,256,341,600,800
e7a638c2d69676e4,0.0,1,False,256,341,600,800
f83eb761900a84da,0.0,0,False,256,341,600,800
fb2d364812e309a9,0.0,2,False,256,341,600,800
027733c1d778770f,0.0,0,False,256,341,600,800
31a32ce8c3e11741,0.0,0,False,256,341,600,800
5e7b22269eef7e91,0.0,0,False,256,341,600,800
61567513e40d7a9c,0.0,0,False,256,341,600,800
699886064d3871a9,0.0,0,False,256,384,533,800
986a7d33dd223372,0.0,1,False,256,341,600,800
cec18473f415ed67,0.0,0,False,256,384,533,800
f5d55a82457eee79,0.041365,22,True,256,341,600,800
0217f4ada97aaa10,0.0,0,False,256,341,600,800
16842e4157579634,0.0,0,False,341,256,800,600
1d1f52d586b49b6d,0.0,0,False,256,341,600,800
300f6cfb211d448d,0.0,0,False,341,256,800,600
773c1c701c8aa9e4,0.0,4,False,341,256,800,600
93bdd3f9747df537,0.0,2,False,256,341,600,800
a7a5d031210c8da3,0.0,0,False,256,341,600,800
fd3eb8d2b22f4827,0.037001,3,True,256,341,600,800
00922b12aec3e5ec,0.0,1,False,256,341,600,800
035c125dcf78707f,0.0,0,False,256,341,600,800
0b95f1327ce22afc,0.0,1,False,256,341,600,800
0dc9d2390f9dd7ff,0.0,12,False,256,341,600,800
1b29b8ace0c287a0,0.0,1,False,256,341,600,800
1f7c9157b12b48bf,0.0,0,False,341,256,800,600
2488aee4d00a1daf,0.0,0,False,256,341,600,800
2ad569d38eb3905e,0.0,0,False,256,341,600,800
342086d60c71d259,0.0,3,False,341,256,800,600
38e559309f87451b,0.0,2,False,341,256,800,600
42fe2f74b81a6ed2,0.0,1,False,341,256,800,600
46b22dc4b2edb36b,0.05006,4,True,341,256,800,600
486ce6d2bfd7c874,0.0,4,False,341,256,800,600
48ae7e726c2d85ea,0.0,0,False,341,256,800,600
502e1dec977b038a,0.0,10,False,256,341,600,800
5092b0e32ebe54c8,0.0,1,False,256,341,600,800
510883c3c8e9b2b7,0.009382,6,True,256,341,600,800
52bb94908d468a0c,0.0,1,False,341,256,800,600
578b7918c710e0b4,0.0,1,False,256,341,600,800
589b8ac861cc86c8,0.026576,4,True,256,341,600,800
62d03bda25d025b0,0.0,1,False,256,341,600,800
689e67e71c2bc6a7,0.0,1,False,256,341,600,800
68f1ca7c51564e37,0.0,2,False,256,341,600,800
6a47caa7c95695eb,0.023163,3,True,256,341,600,800
6b3e4d36bc8dfa2b,0.0,0,False,256,341,600,800
737d0a8cbc9f2dae,0.0,0,False,256,341,600,800
74990494d77da462,0.004548,1,True,256,341,600,800
75967bbc42b14dc2,0.006518,9,True,341,256,800,600
7fb5ad15eb229376,0.0,2,False,341,256,800,600
820db3296abdb39f,0.0,0,False,341,256,800,600
82eb0fb186e848b0,0.0,0,False,341,256,800,600
86171a0d90fc0fa9,0.016095,5,True,256,341,600,800
8a3fd9a2eddec5fb,0.0,0,False,256,341,600,800
982686db0c0b7380,0.0,0,False,256,341,600,800
9ccd334e58d1a598,0.0,0,False,256,341,600,800
9dd1a353eda567cb,0.0,0,False,341,256,800,600
a10b5560c9fc2433,0.009244,1,True,256,341,600,800
a16ae18a51b7fd2e,0.043438,7,True,256,341,600,800
a2bed7d668a818d0,0.065238,5,True,256,341,600,800
a360f70c3bae663d,0.0,4,False,341,256,800,600
a5ceb1baf1e555eb,0.0,6,False,341,256,800,600
a61819127cead098,0.031949,6,True,256,341,600,800
a7bf0b25acddfbe5,0.0,0,False,256,341,600,800
ac7400a99292d776,0.0,0,False,256,341,600,800
aea111dcb5f35087,0.0,0,False,256,341,600,800
b16120eec72b9d2d,0.03747,4,True,256,341,600,800
b6edb2748cb24621,0.0,10,False,256,341,600,800
b85864b94afa5518,0.0,6,False,341,256,800,600
bdd0f06ad625e5af,0.0,9,False,341,256,800,600
bf5f00774ac57d1a,0.0,2,False,256,341,600,800
c4256af7009772c8,0.005521,11,True,256,341,600,800
c4e08c9e8edebf63,0.0,1,False,256,341,600,800
c644ce8d1f0e52f8,0.0,0,False,256,341,600,800
cd3465a9c51f78ee,0.005533,1,True,256,341,600,800
cfd748b630769418,0.0,0,False,256,341,600,800
d144de613c7ea29a,0.0,2,False,256,341,600,800
d17f223c8e85e848,0.0,0,False,256,341,600,800
d6f5eb992e1a74cd,0.0,3,False,341,256,800,600
e3a71475fecd09b0,0.0,4,False,341,256,800,600
e766dd8dbfd1e940,0.0,0,False,256,341,600,800
e8c1772f0a0f0591,0.0,5,False,256,341,600,800
ec361ad132acfcd4,0.0,0,False,341,256,800,600
eda4c08bab4cc54f,0.010092,1,True,256,341,600,800
fa352236c90ad739,0.0,0,False,341,256,800,600
022b317df3cf0253,0.0,1,False,341,256,800,600
1b9a09dd2161f7b2,0.0,12,False,256,341,600,800
31eaea930f35ee82,0.0,1,False,341,256,800,600
898ae91e1ece0b28,0.0,10,False,341,256,800,600
ae15e39349ac433a,0.0,2,False,341,256,800,600
b77b535729e72d2b,0.0,2,False,341,256,800,600
be468b6fb65a6aa7,0.033553,1,True,256,341,600,800
c520079c133e1c76,0.0,2,False,341,256,800,600
3000ae2394394dd5,0.0,0,False,256,341,600,800
3acdfea7daae54de,0.0,0,False,256,341,480,640
61eca4ea622fcd55,0.0,0,False,256,384,533,800
ce2e4b2be84058ec,0.0,0,False,256,341,480,640
cfb00f7956fce8df,0.017332,9,True,256,341,480,640
dff67b343aba2d1b,0.0,1,False,256,344,476,640
e8c9d750996b2e8f,0.0,0,False,256,341,480,640
f97d8c9507d43e48,0.0,0,False,256,341,600,800
04631a8dff41cc5b,0.0,4,False,256,350,439,600
0c53e77db313fe13,0.0,0,False,256,341,600,800
10cc41070246c3c4,0.0,0,False,256,384,427,640
169b23cc5f154016,0.0,0,False,256,341,480,640
2884fee1e067c865,0.0,2,False,256,341,600,800
2be032d306eaf4a7,0.0,1,False,256,371,442,640
2d1661f9f13dca9c,0.0,0,False,256,341,480,640
305a633b0c8415a4,0.0,0,False,256,341,480,640
30ed8f57ce8a4adc,0.054433,5,True,256,384,427,640
31e94e16404fb611,0.0,0,False,256,384,427,640
32500b5e2aff0a40,0.0,1,False,256,384,533,800
3836db68502bb147,0.0,0,False,256,410,500,800
3bb2c4bbdb6e2af0,0.0,0,False,256,384,533,800
3c39975b765522c2,0.0,0,False,256,450,455,800
40ba684c2a13c44c,0.0,0,False,256,341,480,640
43407ed94c4b72f7,0.0,0,False,256,341,600,800
4866fc645bc86e5f,0.0,0,False,256,384,533,800
48b02f4baa10a7c1,0.0,0,False,256,341,600,800
49202c9334b5a5cb,0.0,1,False,256,341,600,800
496c3b32c6fbcc52,0.0,0,False,256,341,480,640
5261a67d6ae80341,0.0,1,False,256,341,480,640
5775f77d7cc7a2f9,0.0,0,False,256,341,480,640
5b8e8ff62ea626dc,0.0,0,False,256,341,480,640
66f046dafadd1ad4,0.0,0,False,256,348,474,644
6a396b95b7bf3ca1,0.0,1,False,256,341,600,800
712b78e242d379c7,0.0,0,False,256,341,600,800
72601bb5faf80bf3,0.0,0,False,256,341,480,640
72ada1e2aa855eb1,0.0,1,False,256,384,427,640
743cf7fd5ef53d0a,0.0,0,False,256,341,480,640
772ac646d6f0f831,0.0,0,False,256,439,373,640
7deb9db7a1db7ed7,0.0,2,False,256,384,533,800
7ec5910340c5c2f7,0.0,0,False,256,341,600,800
817186a552d8d262,0.0,0,False,341,256,800,600
8330e28e1efd7933,0.0,0,False,256,384,533,800
84996474c0a23cf3,0.0,1,False,256,384,533,800
856524e801bb3f9d,0.0,2,False,256,341,480,640
89504f68117f9bc6,0.0,0,False,256,384,533,800
89ff6f39e4b33370,0.0,0,False,256,341,480,640
91000f6dcf2a955f,0.0,0,False,256,341,480,640
945d0095061c5a90,0.0,0,False,256,341,480,640
9f27e9ecedd9d6da,0.0,0,False,256,420,390,640
a1dd7b8f0a03c36d,0.0,0,False,256,341,600,800
a59dd76fc7288c91,0.0,1,False,256,341,480,640
abb9c5fcd2815f07,0.0,0,False,256,341,480,640
b12c811c29e00c0d,0.0,0,False,256,342,598,800
b18a252237619b43,0.0,0,False,256,341,600,800
be11d102c7c63a08,0.0,1,False,256,384,533,800
c475de900c29aaf4,0.0,0,False,256,386,531,800
ccb4a9241476aead,0.0,2,False,256,341,480,640
ceac24f97f25b594,0.005748,2,True,256,386,425,640
d34475492ce023d2,0.013288,1,True,256,341,480,640
d7e4cfc5adfa2695,0.004296,3,True,256,341,480,640
d867dba47e39df09,0.0,0,False,256,341,600,800
d8e558986261c0be,0.015564,12,True,256,383,428,640
dcd249e2e05bf5d5,0.0,3,False,256,341,480,640
e085f25a83ac857b,0.0,0,False,256,341,480,640
e291e968e706792b,0.0,4,False,256,341,480,640
e9e59539996a5fb1,0.0,0,False,256,340,602,800
ea68402c8fad068a,0.0,0,False,256,342,478,639
ebb8e1cfd899ee09,0.0,0,False,256,341,480,640
ee695b5a2bac4a69,0.0,0,False,256,384,427,640
eec07650203c6fe7,0.0,0,False,256,341,480,640
fe30c0852b6f2ea9,0.0,0,False,256,341,480,640
ff40a4b75e62d881,0.0,0,False,256,395,415,640
0934747fc468a0f4,0.0,0,False,256,595,344,800
0c13143d74f0c857,0.0,0,False,256,372,440,640
14fe0dd5d8c64c79,0.0,0,False,256,341,480,640
1db616fa555e2adf,0.0,0,False,256,341,600,800
2360be3b037e38e1,0.0,1,False,341,256,800,600
6aab4220132f03d8,0.0,0,False,256,341,600,800
993627a62a6ceb48,0.0,0,False,256,341,599,799
fd7d37c4f4d4f91d,0.00708,2,True,256,384,533,800
3cd78a9d1f9e4435,0.003998,9,True,341,256,800,600
50e8dff2b08c684a,0.0,0,False,256,455,450,800
590fed060240f545,0.0,2,False,256,456,449,800
aa7039dacadc8a8e,0.0,3,False,256,384,533,800
d03808ddc595b814,0.010213,2,True,256,384,533,800
d3638b27c882a1e2,0.0,0,False,256,456,449,800
ec0de8c574e22da7,0.0,0,False,256,454,451,800
f5436262d929b7ed,0.0,0,False,256,456,449,800
063136c5ce3b8d6c,0.0,3,False,256,455,450,800
1004aea9b95a145b,0.004742,5,True,256,341,600,800
15aca4d4c7350f99,0.045282,15,True,256,456,449,800
169244c2e2a8649d,0.0,1,False,256,341,600,800
16b47291d807cc46,0.006001,28,True,358,256,800,572
1702c953f01516c9,0.0,2,False,256,341,600,800
236352d28ac5fe50,0.0,0,False,256,341,600,800
268b3a168ac26335,0.0,0,False,256,341,600,799
2a1248215cc93d61,0.0,0,False,256,387,529,800
31216cbce0e52d94,0.0,0,False,256,455,450,800
32a0986834ed66fb,0.0,0,False,256,341,600,800
3736dd6f98676a71,0.015384,13,True,256,341,600,800
3f3d164113cb905b,0.0,1,False,138,800,138,800
40b912351f094e9f,0.0,0,False,256,345,593,800
435f2f05b8e96cc9,0.0,4,False,256,384,533,800
43c1be1c3c0f71a6,0.0,0,False,256,455,450,800
46539e1a512172de,0.0,0,False,256,341,600,800
472c032256c92595,0.0,0,False,256,387,529,800
4e7bced2044f9ade,0.0,0,False,256,384,533,800
551bc4d28fa706af,0.0,0,False,256,455,450,800
55b9a3b201e40a9b,0.033449,32,True,256,341,300,400
55fc52532589aa8c,0.0,0,False,256,456,449,800
5a3c0c7397c6022a,0.011123,1,True,256,341,600,800
5f968e1d54e8578f,0.0,0,False,256,456,449,800
62dbcc532aa2b5a5,0.0,0,False,256,455,450,800
63ac3775402adba6,0.0,0,False,256,387,529,800
67532db690a3e7bd,0.0,0,False,256,455,450,800
678fd1a3fedb04dd,0.0,3,False,256,341,600,800
6b007ebb66574519,0.0,0,False,256,384,533,800
72465447b2955993,0.0,8,False,256,341,600,800
7465d4a68687e5df,0.0,1,False,256,341,600,800
75052688d754cddd,0.019816,2,True,256,384,533,800
7ab5f73c5be82161,0.0,0,False,256,384,533,800
7d4c03525e4938ee,0.006793,1,True,256,552,371,800
8f2e45583ad205d5,0.003059,11,True,256,341,600,800
9033c346cbe9ed70,0.0,2,False,256,341,600,800
914ab2f293e32801,0.0,0,False,256,456,449,800
a0f192db54533d86,0.0,0,False,384,256,800,533
a34bff1050ea0d2d,0.0,3,False,256,341,600,800
a6267e49a7bbe243,0.0,0,False,256,384,533,800
a6627634a732b975,0.014,4,True,256,387,529,800
a69861e1194934cd,0.0,1,False,256,341,480,640
a87b31f8ddb6884b,0.0,3,False,256,341,600,800
a8df956f4b73298a,0.0,0,False,256,455,450,800
adfbc0a6a1f224d1,0.0,0,False,256,384,533,800
afb78555e634a0e6,0.045938,27,True,256,521,393,800
b91722c54487f04b,0.002524,5,True,256,342,598,800
c0f096084c218a29,0.0,6,False,256,341,600,800
c95e585846f67e1e,0.0,1,False,256,384,533,800
ca452fcbd0b1c26c,0.0,2,False,256,455,450,800
da08582b5b154acf,0.0,0,False,256,455,450,800
df711783628aa4e9,0.015367,25,True,256,455,450,800
e339b170f9aa8192,0.0,4,False,256,456,449,800
e397a8003d610b67,0.0,0,False,256,455,450,800
e7195ac1887481ea,0.0,1,False,256,384,533,800
eb76af36fb1b16ce,0.0,0,False,256,384,533,800
ef6d04044d4de202,0.0,1,False,256,341,600,800
f1570e62bd09e027,0.0,0,False,256,456,449,800
f6ae72252086e167,0.0,0,False,256,455,450,800
f71e8d66dbc512a5,0.0,0,False,256,341,600,800
fcd057ab4ba10434,0.007357,2,True,256,455,450,800
fce8be8a0151b65a,0.0,0,False,175,800,175,800
fee284e6339322a4,0.0,4,False,256,341,600,800
ffb0fcf0765c0046,0.0,0,False,256,456,449,800
230fe1b6824d5e90,0.0,3,False,256,456,449,800
559163e189b3d51e,0.0,0,False,256,342,598,800
5ec3ba71f9af3475,0.0,0,False,256,384,533,800
674033be653be65f,0.0,0,False,256,456,449,800
